ordernumber,quantityordered,priceeach,orderlinenumber,orderdate,sales,status,productline,msrp,productcode,customername,phone,address,city,state,postalcode,country,territory,contactname,dealsize
10184,45,100,4,14-Nov-03,4948.2,Shipped,Trucks and Buses,115,S50_1392,"Iberia Gift Imports, Corp.",(95) 555 82 82,"C/ Romero, 33",Sevilla,Not Applicable,41101,Spain,EMEA,Jose Pedro Roel,Medium
10195,49,100,4,25-Nov-03,5161.17,Shipped,Trucks and Buses,115,S50_1392,Mini Classics,9145554562,3758 North Pendale Street,White Plains,NY,24067,USA,NA,Steve Frick,Medium
10207,28,94.92,5,9-Dec-03,2657.76,Shipped,Trucks and Buses,115,S50_1392,Diecast Collectables,6175552555,6251 Ingle Ln.,Boston,MA,51003,USA,NA,Valarie Franco,Small
10220,37,100,9,12-Feb-04,3983.05,Shipped,Trucks and Buses,115,S50_1392,"Clover Collections, Co.",+353 1862 1555,25 Maiden Lane,Dublin,Not Applicable,2,Ireland,EMEA,Dean Cassidy,Medium
10230,34,100,7,15-Mar-04,3974.94,Shipped,Trucks and Buses,115,S50_1392,"Blauer See Auto, Co.",+49 69 66 90 2555,Lyonerstr. 34,Frankfurt,Not Applicable,60528,Germany,EMEA,Roland Keitel,Medium
10246,22,100,3,5-May-04,2928.42,Shipped,Trucks and Buses,115,S50_1392,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",Madrid,Not Applicable,28034,Spain,EMEA,Diego Freyre,Small
10259,29,100,2,15-Jun-04,3054.57,Shipped,Trucks and Buses,115,S50_1392,Handji Gifts& Co,+65 224 1555,Village Close - 106 Linden Road Sandown,Singapore,Not Applicable,69045,Singapore,APAC,Wendy Victorino,Medium
10271,34,98.39,3,20-Jul-04,3345.26,Shipped,Trucks and Buses,115,S50_1392,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,San Rafael,CA,97562,USA,NA,Valarie Nelson,Medium
10282,38,100,12,20-Aug-04,4310.72,Shipped,Trucks and Buses,115,S50_1392,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,San Rafael,CA,97562,USA,NA,Valarie Nelson,Medium
10292,41,100,6,8-Sep-04,4983.14,Shipped,Trucks and Buses,115,S50_1392,Land of Toys Inc.,2125557818,897 Long Airport Avenue,NYC,NY,10022,USA,NA,Kwai Yu,Medium
10305,42,100,3,13-Oct-04,4618.32,Shipped,Trucks and Buses,115,S50_1392,Marta's Replicas Co.,6175558555,39323 Spinnaker Dr.,Cambridge,MA,51247,USA,NA,Marta Hernandez,Medium
10314,28,100,12,22-Oct-04,3403.12,Shipped,Trucks and Buses,115,S50_1392,Heintze Collectables,86 21 3555,Smagsloget 45,Aaarhus,Not Applicable,8200,Denmark,EMEA,Palle Ibsen,Medium
10325,38,100,4,5-Nov-04,5190.42,Shipped,Trucks and Buses,115,S50_1392,Baane Mini Imports,07-98 9555,Erling Skakkes gate 78,Stavern,Not Applicable,4110,Norway,EMEA,Jonas Bergulfsen,Medium
10336,23,100,8,20-Nov-04,3141.57,Shipped,Trucks and Buses,115,S50_1392,"La Corne D'abondance, Co.",(1) 42.34.2555,"265, boulevard Charonne",Paris,Not Applicable,75012,France,EMEA,Marie Bertrand,Medium
10350,31,71.4,8,2-Dec-04,2213.4,Shipped,Trucks and Buses,115,S50_1392,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",Madrid,Not Applicable,28034,Spain,EMEA,Diego Freyre,Small
10359,46,100,2,15-Dec-04,4896.7,Shipped,Trucks and Buses,115,S50_1392,Reims Collectables,26.47.1555,59 rue de l'Abbaye,Reims,Not Applicable,51100,France,EMEA,Paul Henriot,Medium
10371,48,56.55,10,23-Jan-05,2714.4,Shipped,Trucks and Buses,115,S50_1392,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,San Rafael,CA,97562,USA,NA,Valarie Nelson,Small
10383,29,100,13,22-Feb-05,3087.05,Shipped,Trucks and Buses,115,S50_1392,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",Madrid,Not Applicable,28034,Spain,EMEA,Diego Freyre,Medium
10395,46,100,4,17-Mar-05,5692.96,Shipped,Trucks and Buses,115,S50_1392,Lyon Souveniers,+33 1 46 62 7555,27 rue du Colonel Pierre Avia,Paris,Not Applicable,75508,France,EMEA,Daniel Da Cunha,Medium
10412,26,100,3,3-May-05,3460.86,Shipped,Trucks and Buses,115,S50_1392,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",Madrid,Not Applicable,28034,Spain,EMEA,Diego Freyre,Medium
10425,18,100,2,31-May-05,1895.94,In Process,Trucks and Buses,115,S50_1392,La Rochelle Gifts,40.67.8555,"67, rue des Cinquante Otages",Nantes,Not Applicable,44000,France,EMEA,Janine Labrune,Small
10104,32,53.31,2,31-Jan-03,1705.92,Shipped,Trains,58,S50_1514,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",Madrid,Not Applicable,28034,Spain,EMEA,Diego Freyre,Small
10117,21,49.21,11,16-Apr-03,1033.41,Shipped,Trains,58,S50_1514,"Dragon Souveniers, Ltd.",+65 221 7555,"Bronz Sok., Bronz Apt. 3/6 Tesvikiye",Singapore,Not Applicable,79903,Singapore,Japan,Eric Natividad,Small
10127,46,69.12,4,3-Jun-03,3179.52,Shipped,Trains,58,S50_1514,Muscle Machine Inc,2125557413,4092 Furth Circle,NYC,NY,10022,USA,NA,Jeff Young,Medium
10142,42,49.79,14,8-Aug-03,2091.18,Shipped,Trains,58,S50_1514,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,San Rafael,CA,97562,USA,NA,Valarie Nelson,Small
10153,31,57.41,13,28-Sep-03,1779.71,Shipped,Trains,58,S50_1514,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",Madrid,Not Applicable,28034,Spain,EMEA,Diego Freyre,Small
10165,38,66.78,5,22-Oct-03,2537.64,Shipped,Trains,58,S50_1514,"Dragon Souveniers, Ltd.",+65 221 7555,"Bronz Sok., Bronz Apt. 3/6 Tesvikiye",Singapore,Not Applicable,79903,Singapore,Japan,Eric Natividad,Small
10176,38,64.44,4,6-Nov-03,2448.72,Shipped,Trains,58,S50_1514,L'ordine Souveniers,0522-556555,Strada Provinciale 124,Reggio Emilia,Not Applicable,42100,Italy,EMEA,Maurizio Moroni,Small
10185,20,48.62,15,14-Nov-03,972.4,Shipped,Trains,58,S50_1514,Mini Creations Ltd.,5085559555,4575 Hillside Dr.,New Bedford,MA,50553,USA,NA,Wing C Tam,Small
10196,46,62.09,7,26-Nov-03,2856.14,Shipped,Trains,58,S50_1514,Super Scale Inc.,2035559545,567 North Pendale Street,New Haven,CT,97823,USA,NA,Leslie Murphy,Small
10208,30,65.61,15,2-Jan-04,1968.3,Shipped,Trains,58,S50_1514,"Saveley & Henriot, Co.",78.32.5555,"2, rue du Commerce",Lyon,Not Applicable,69004,France,EMEA,Mary Saveley,Small
10220,30,68.54,4,12-Feb-04,2056.2,Shipped,Trains,58,S50_1514,"Clover Collections, Co.",+353 1862 1555,25 Maiden Lane,Dublin,Not Applicable,2,Ireland,EMEA,Dean Cassidy,Small
10230,43,52.14,2,15-Mar-04,2242.02,Shipped,Trains,58,S50_1514,"Blauer See Auto, Co.",+49 69 66 90 2555,Lyonerstr. 34,Frankfurt,Not Applicable,60528,Germany,EMEA,Roland Keitel,Small
10247,49,63.85,4,5-May-04,3128.65,Shipped,Trains,58,S50_1514,Suominen Souveniers,+358 9 8045 555,"Software Engineering Center, SEC Oy",Espoo,Not Applicable,FIN-02271,Finland,EMEA,Kalle Suominen,Medium
10272,43,56.82,4,20-Jul-04,2443.26,Shipped,Trains,58,S50_1514,Diecast Classics Inc.,2155551555,7586 Pompton St.,Allentown,PA,70267,USA,NA,Kyung Yu,Small
10282,37,66.78,7,20-Aug-04,2470.86,Shipped,Trains,58,S50_1514,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,San Rafael,CA,97562,USA,NA,Valarie Nelson,Small
10292,35,55.07,1,8-Sep-04,1927.45,Shipped,Trains,58,S50_1514,Land of Toys Inc.,2125557818,897 Long Airport Avenue,NYC,NY,10022,USA,NA,Kwai Yu,Small
10306,34,60.34,15,14-Oct-04,2051.56,Shipped,Trains,58,S50_1514,"AV Stores, Co.",(171) 555-1555,Fauntleroy Circus,Manchester,Not Applicable,EC2 5NT,UK,EMEA,Victoria Ashworth,Small
10314,38,61.51,7,22-Oct-04,2337.38,Shipped,Trains,58,S50_1514,Heintze Collectables,86 21 3555,Smagsloget 45,Aaarhus,Not Applicable,8200,Denmark,EMEA,Palle Ibsen,Small
10325,44,100,7,5-Nov-04,5932.96,Shipped,Trains,58,S50_1514,Baane Mini Imports,07-98 9555,Erling Skakkes gate 78,Stavern,Not Applicable,4110,Norway,EMEA,Jonas Bergulfsen,Medium
10337,21,100,6,21-Nov-04,2296.77,Shipped,Trains,58,S50_1514,Classic Legends Inc.,2125558493,5905 Pompton St.,NYC,NY,10022,USA,NA,Maria Hernandez,Small
10350,44,100,17,2-Dec-04,6490.88,Shipped,Trains,58,S50_1514,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",Madrid,Not Applicable,28034,Spain,EMEA,Diego Freyre,Medium
10359,25,64.93,4,15-Dec-04,1623.25,Shipped,Trains,58,S50_1514,Reims Collectables,26.47.1555,59 rue de l'Abbaye,Reims,Not Applicable,51100,France,EMEA,Paul Henriot,Small
10372,24,58.58,9,26-Jan-05,1405.92,Shipped,Trains,58,S50_1514,"Tokyo Collectables, Ltd",+81 3 3584 0555,2-2-8 Roppongi,Minato-ku,Tokyo,106-0032,Japan,Japan,Akiko Shimamura,Small
10383,38,60.06,10,22-Feb-05,2282.28,Shipped,Trains,58,S50_1514,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",Madrid,Not Applicable,28034,Spain,EMEA,Diego Freyre,Small
10395,45,100,3,17-Mar-05,8977.05,Shipped,Trains,58,S50_1514,Lyon Souveniers,+33 1 46 62 7555,27 rue du Colonel Pierre Avia,Paris,Not Applicable,75508,France,EMEA,Daniel Da Cunha,Large
10413,51,63.85,4,5-May-05,3256.35,Shipped,Trains,58,S50_1514,Gift Depot Inc.,2035552570,25593 South Bay Ln.,Bridgewater,CT,97562,USA,NA,Julie King,Medium
10108,34,82.99,14,3-Mar-03,2821.66,Shipped,Motorcycles,81,S50_4713,Cruz & Sons Co.,+63 2 555 3587,15 McCallum Street - NatWest Center #13-03,Makati City,Not Applicable,1227 MM,Philippines,Japan,Arnold Cruz,Small
10121,44,74.85,1,7-May-03,3293.4,Shipped,Motorcycles,81,S50_4713,Reims Collectables,26.47.1555,59 rue de l'Abbaye,Reims,Not Applicable,51100,France,EMEA,Paul Henriot,Medium
10135,44,96,15,2-Jul-03,4224,Shipped,Motorcycles,81,S50_4713,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,San Rafael,CA,97562,USA,NA,Valarie Nelson,Medium
10145,38,81.36,2,25-Aug-03,3091.68,Shipped,Motorcycles,81,S50_4713,Toys4GrownUps.com,6265557265,78934 Hillside Dr.,Pasadena,CA,90003,USA,NA,Julie Young,Medium
10159,31,71.6,10,10-Oct-03,2219.6,Shipped,Motorcycles,81,S50_4713,Corporate Gift Ideas Co.,6505551386,7734 Strong St.,San Francisco,CA,N/A,USA,NA,Julie Brown,Small
10169,48,80.55,10,4-Nov-03,3866.4,Shipped,Motorcycles,81,S50_4713,"Anna's Decorations, Ltd",02 9936 8555,201 Miller Street,North Sydney,NSW,2060,Australia,APAC,Anna O'Hara,Medium
10180,21,93.56,5,11-Nov-03,1964.76,Shipped,Motorcycles,81,S50_4713,Daedalus Designs Imports,20.16.1555,"184, chausse de Tournai",Lille,Not Applicable,59000,France,EMEA,Martine Rance,Small
10190,40,66.72,2,19-Nov-03,2668.8,Shipped,Motorcycles,81,S50_4713,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",Madrid,Not Applicable,28034,Spain,EMEA,Diego Freyre,Small
10211,40,80.55,10,15-Jan-04,3222,Shipped,Motorcycles,81,S50_4713,Auto Canal Petit,(1) 47.55.6555,"25, rue Lauriston",Paris,Not Applicable,75016,France,EMEA,Dominique Perrier,Medium
10224,50,77.29,3,21-Feb-04,3864.5,Shipped,Motorcycles,81,S50_4713,Daedalus Designs Imports,20.16.1555,"184, chausse de Tournai",Lille,Not Applicable,59000,France,EMEA,Martine Rance,Medium
10237,20,68.34,3,5-Apr-04,1366.8,Shipped,Motorcycles,81,S50_4713,Vitachrome Inc.,2125551500,2678 Kingston Rd.,NYC,NY,10022,USA,NA,Michael Frick,Small
10252,48,72.41,7,26-May-04,3475.68,Shipped,Motorcycles,81,S50_4713,Auto Canal Petit,(1) 47.55.6555,"25, rue Lauriston",Paris,Not Applicable,75016,France,EMEA,Dominique Perrier,Medium
10264,47,89.5,5,30-Jun-04,4206.5,Shipped,Motorcycles,81,S50_4713,Gifts4AllAges.com,6175559555,8616 Spinnaker Dr.,Boston,MA,51003,USA,NA,Juri Yoshido,Medium
10276,21,70.78,11,2-Aug-04,1486.38,Shipped,Motorcycles,81,S50_4713,Online Mini Collectables,6175557555,7635 Spinnaker Dr.,Brickhaven,MA,58339,USA,NA,Miguel Barajas,Small
10285,39,78.92,2,27-Aug-04,3077.88,Shipped,Motorcycles,81,S50_4713,Marta's Replicas Co.,6175558555,39323 Spinnaker Dr.,Cambridge,MA,51247,USA,NA,Marta Hernandez,Medium
10299,44,80.55,5,30-Sep-04,3544.2,Shipped,Motorcycles,81,S50_4713,"Toys of Finland, Co.",90-224 8555,Keskuskatu 45,Helsinki,Not Applicable,21240,Finland,EMEA,Matti Karttunen,Medium
10309,28,88.68,1,15-Oct-04,2483.04,Shipped,Motorcycles,81,S50_4713,Baane Mini Imports,07-98 9555,Erling Skakkes gate 78,Stavern,Not Applicable,4110,Norway,EMEA,Jonas Bergulfsen,Small
10319,45,77.29,6,3-Nov-04,3478.05,Shipped,Motorcycles,81,S50_4713,Microscale Inc.,2125551957,5290 North Pendale Street,NYC,NY,10022,USA,NA,Kee Kuo,Medium
10331,20,100,5,17-Nov-04,3657.8,Shipped,Motorcycles,81,S50_4713,Motor Mint Distributors Inc.,2155559857,11328 Douglas Av.,Philadelphia,PA,71270,USA,NA,Rosa Hernandez,Medium
10341,38,100,3,24-Nov-04,4682.36,Shipped,Motorcycles,81,S50_4713,Salzburg Collectables,6562-9555,Geislweg 14,Salzburg,Not Applicable,5020,Austria,EMEA,Georg Pipps,Medium
10356,26,100,4,9-Dec-04,3937.7,Shipped,Motorcycles,81,S50_4713,Lyon Souveniers,+33 1 46 62 7555,27 rue du Colonel Pierre Avia,Paris,Not Applicable,75508,France,EMEA,Daniel Da Cunha,Medium
10365,44,100,2,7-Jan-05,4984.32,Shipped,Motorcycles,81,S50_4713,Mini Creations Ltd.,5085559555,4575 Hillside Dr.,New Bedford,MA,50553,USA,NA,Wing C Tam,Medium
10375,49,100,8,3-Feb-05,5406.66,Shipped,Motorcycles,81,S50_4713,La Rochelle Gifts,40.67.8555,"67, rue des Cinquante Otages",Nantes,Not Applicable,44000,France,EMEA,Janine Labrune,Medium
10390,22,100,13,4-Mar-05,3491.18,Shipped,Motorcycles,81,S50_4713,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,San Rafael,CA,97562,USA,NA,Valarie Nelson,Medium
10403,31,68.34,3,8-Apr-05,2118.54,Shipped,Motorcycles,81,S50_4713,"UK Collectables, Ltd.",(171) 555-2282,Berkeley Gardens 12  Brewery,Liverpool,Not Applicable,WX1 6LT,UK,EMEA,Elizabeth Devon,Small
10105,41,70.67,5,11-Feb-03,2897.47,Shipped,Ships,66,S700_1138,Danish Wholesale Imports,31 12 3555,Vinb'ltet 34,Kobenhavn,Not Applicable,1734,Denmark,EMEA,Jytte Petersen,Small
10119,25,76.67,14,28-Apr-03,1916.75,Shipped,Ships,66,S700_1138,Salzburg Collectables,6562-9555,Geislweg 14,Salzburg,Not Applicable,5020,Austria,EMEA,Georg Pipps,Small
10129,31,60,5,12-Jun-03,1860,Shipped,Ships,66,S700_1138,"Stylish Desk Decors, Co.",(171) 555-0297,35 King George,London,Not Applicable,WX3 6FW,UK,EMEA,Ann Brown,Small
10142,41,64,2,8-Aug-03,2624,Shipped,Ships,66,S700_1138,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,San Rafael,CA,97562,USA,NA,Valarie Nelson,Small
10153,43,64.67,1,28-Sep-03,2780.81,Shipped,Ships,66,S700_1138,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",Madrid,Not Applicable,28034,Spain,EMEA,Diego Freyre,Small
10167,43,75.34,12,23-Oct-03,3239.62,Cancelled,Ships,66,S700_1138,Scandinavian Gift Ideas,0695-34 6555,?kergatan 24,Boras,Not Applicable,S-844 67,Sweden,EMEA,Maria Larsson,Medium
10177,24,76,3,7-Nov-03,1824,Shipped,Ships,66,S700_1138,CAF Imports,+34 913 728 555,"Merchants House, 27-30 Merchant's Quay",Madrid,Not Applicable,28023,Spain,EMEA,Jesus Fernandez,Small
10185,21,54,3,14-Nov-03,1134,Shipped,Ships,66,S700_1138,Mini Creations Ltd.,5085559555,4575 Hillside Dr.,New Bedford,MA,50553,USA,NA,Wing C Tam,Small
10197,23,64.67,9,26-Nov-03,1487.41,Shipped,Ships,66,S700_1138,Enaco Distributors,(93) 203 4555,"Rambla de Catalu¤a, 23",Barcelona,Not Applicable,8022,Spain,EMEA,Eduardo Saavedra,Small
10208,38,74.67,3,2-Jan-04,2837.46,Shipped,Ships,66,S700_1138,"Saveley & Henriot, Co.",78.32.5555,"2, rue du Commerce",Lyon,Not Applicable,69004,France,EMEA,Mary Saveley,Small
10222,31,62.67,15,19-Feb-04,1942.77,Shipped,Ships,66,S700_1138,Collectable Mini Designs Co.,7605558146,361 Furth Circle,San Diego,CA,91217,USA,NA,Valarie Thompson,Small
10233,36,70.67,3,29-Mar-04,2544.12,Shipped,Ships,66,S700_1138,Tekni Collectables Inc.,2015559350,7476 Moss Rd.,Newark,NJ,94019,USA,NA,William Brown,Small
10248,36,71.34,6,7-May-04,2568.24,Cancelled,Ships,66,S700_1138,Land of Toys Inc.,2125557818,897 Long Airport Avenue,NYC,NY,10022,USA,NA,Kwai Yu,Small
10261,34,62,4,17-Jun-04,2108,Shipped,Ships,66,S700_1138,Quebec Home Shopping Network,(514) 555-8054,43 rue St. Laurent,Montreal,Quebec,H1J 1C3,Canada,NA,Jean Fresnisre,Small
10273,21,65.34,7,21-Jul-04,1372.14,Shipped,Ships,66,S700_1138,Petit Auto,(02) 5554 67,Rue Joseph-Bens 532,Bruxelles,Not Applicable,B-1180,Belgium,EMEA,Catherine Dewey,Small
10283,45,78.67,9,20-Aug-04,3540.15,Shipped,Ships,66,S700_1138,"Royal Canadian Collectables, Ltd.",(604) 555-4555,23 Tsawassen Blvd.,Tsawassen,BC,T2F 8M4,Canada,NA,Elizabeth Lincoln,Medium
10295,26,75.34,4,10-Sep-04,1958.84,Shipped,Ships,66,S700_1138,Gifts4AllAges.com,6175559555,8616 Spinnaker Dr.,Boston,MA,51003,USA,NA,Juri Yoshido,Small
10306,50,54,3,14-Oct-04,2700,Shipped,Ships,66,S700_1138,"AV Stores, Co.",(171) 555-1555,Fauntleroy Circus,Manchester,Not Applicable,EC2 5NT,UK,EMEA,Victoria Ashworth,Small
10315,41,62,2,29-Oct-04,2542,Shipped,Ships,66,S700_1138,La Rochelle Gifts,40.67.8555,"67, rue des Cinquante Otages",Nantes,Not Applicable,44000,France,EMEA,Janine Labrune,Small
10326,39,60,1,9-Nov-04,2340,Shipped,Ships,66,S700_1138,"Volvo Model Replicas, Co",0921-12 3555,Berguvsv„gen  8,Lule,Not Applicable,S-958 22,Sweden,EMEA,Christina Berglund,Small
10339,22,100,5,23-Nov-04,2816.44,Shipped,Ships,66,S700_1138,"Tokyo Collectables, Ltd",+81 3 3584 0555,2-2-8 Roppongi,Minato-ku,Tokyo,106-0032,Japan,Japan,Akiko Shimamura,Small
10350,46,76.67,11,2-Dec-04,3526.82,Shipped,Ships,66,S700_1138,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",Madrid,Not Applicable,28034,Spain,EMEA,Diego Freyre,Medium
10373,44,100,14,31-Jan-05,4627.92,Shipped,Ships,66,S700_1138,"Oulu Toy Supplies, Inc.",981-443655,Torikatu 38,Oulu,Not Applicable,90110,Finland,EMEA,Pirkko Koskitalo,Medium
10385,25,77.34,1,28-Feb-05,1933.5,Shipped,Ships,66,S700_1138,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,San Rafael,CA,97562,USA,NA,Valarie Nelson,Small
10396,39,66.67,1,23-Mar-05,2600.13,Shipped,Ships,66,S700_1138,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,San Rafael,CA,97562,USA,NA,Valarie Nelson,Small
10414,37,71.34,6,6-May-05,2639.58,On Hold,Ships,66,S700_1138,Gifts4AllAges.com,6175559555,8616 Spinnaker Dr.,Boston,MA,51003,USA,NA,Juri Yoshido,Small
10106,31,100,7,17-Feb-03,3312.97,Shipped,Planes,91,S700_1691,Rovelli Gifts,035-640555,Via Ludovico il Moro 22,Bergamo,Not Applicable,24100,Italy,EMEA,Giovanni Rovelli,Medium
10120,47,82.21,13,29-Apr-03,3863.87,Shipped,Planes,91,S700_1691,"Australian Collectors, Co.",03 9520 4555,636 St Kilda Road,Melbourne,Victoria,3004,Australia,APAC,Peter Ferguson,Medium
10133,24,77.64,8,27-Jun-03,1863.36,Shipped,Planes,91,S700_1691,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",Madrid,Not Applicable,28034,Spain,EMEA,Diego Freyre,Small
10143,36,100,2,10-Aug-03,3945.96,Shipped,Planes,91,S700_1691,Mini Creations Ltd.,5085559555,4575 Hillside Dr.,New Bedford,MA,50553,USA,NA,Wing C Tam,Medium
10156,48,100,2,8-Oct-03,4954.08,Shipped,Planes,91,S700_1691,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",Madrid,Not Applicable,28034,Spain,EMEA,Diego Freyre,Medium
10168,28,98.65,14,28-Oct-03,2762.2,Shipped,Planes,91,S700_1691,Technics Stores Inc.,6505556809,9408 Furth Circle,Burlingame,CA,94217,USA,NA,Juri Hirano,Small
10199,48,83.12,2,1-Dec-03,3989.76,Shipped,Planes,91,S700_1691,West Coast Collectables Co.,3105553722,3675 Furth Circle,Burbank,CA,94019,USA,NA,Steve Thompson,Medium
10210,21,78.55,12,12-Jan-04,1649.55,Shipped,Planes,91,S700_1691,Osaka Souveniers Co.,+81 06 6342 5555,"Dojima Avanza 4F, 1-6-20 Dojima, Kita-ku",Osaka,Osaka,530-0003,Japan,Japan,Mory Kentary,Small
10223,25,100,14,20-Feb-04,2534.75,Shipped,Planes,91,S700_1691,"Australian Collectors, Co.",03 9520 4555,636 St Kilda Road,Melbourne,Victoria,3004,Australia,APAC,Peter Ferguson,Small
10235,25,100,8,2-Apr-04,2580.25,Shipped,Planes,91,S700_1691,"Royal Canadian Collectables, Ltd.",(604) 555-4555,23 Tsawassen Blvd.,Tsawassen,BC,T2F 8M4,Canada,NA,Elizabeth Lincoln,Small
10250,31,91.34,9,11-May-04,2831.54,Shipped,Planes,91,S700_1691,The Sharp Gifts Warehouse,4085553659,3086 Ingle Ln.,San Jose,CA,94217,USA,NA,Sue Frick,Small
10262,40,84.03,4,24-Jun-04,3361.2,Cancelled,Planes,91,S700_1691,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",Madrid,Not Applicable,28034,Spain,EMEA,Diego Freyre,Medium
10275,32,89.51,14,23-Jul-04,2864.32,Shipped,Planes,91,S700_1691,La Rochelle Gifts,40.67.8555,"67, rue des Cinquante Otages",Nantes,Not Applicable,44000,France,EMEA,Janine Labrune,Small
10284,24,83.12,6,21-Aug-04,1994.88,Shipped,Planes,91,S700_1691,"Norway Gifts By Mail, Co.",+47 2212 1555,"Drammensveien 126 A, PB 744 Sentrum",Oslo,Not Applicable,N 0106,Norway,EMEA,Jan Klaeboe,Small
10296,42,100,2,15-Sep-04,4296.6,Shipped,Planes,91,S700_1691,"Bavarian Collectables Imports, Co.",+49 89 61 08 9555,Hansastr. 15,Munich,Not Applicable,80686,Germany,EMEA,Michael Donnermeyer,Medium
10308,21,100,12,15-Oct-04,2224.95,Shipped,Planes,91,S700_1691,Mini Classics,9145554562,3758 North Pendale Street,White Plains,NY,24067,USA,NA,Steve Frick,Small
10316,34,82.21,4,1-Nov-04,2795.14,Shipped,Planes,91,S700_1691,giftsbymail.co.uk,(198) 555-8888,Garden House Crowther Way,Cowes,Isle of Wight,PO31 7PJ,UK,EMEA,Helen Bennett,Small
10328,27,100,8,12-Nov-04,2762.1,Shipped,Planes,91,S700_1691,Rovelli Gifts,035-640555,Via Ludovico il Moro 22,Bergamo,Not Applicable,24100,Italy,EMEA,Giovanni Rovelli,Small
10340,30,88.6,5,24-Nov-04,2658,Shipped,Planes,91,S700_1691,Enaco Distributors,(93) 203 4555,"Rambla de Catalu¤a, 23",Barcelona,Not Applicable,8022,Spain,EMEA,Eduardo Saavedra,Small
10353,39,100,9,4-Dec-04,5043.87,Shipped,Planes,91,S700_1691,Gift Ideas Corp.,2035554407,2440 Pompton St.,Glendale,CT,97561,USA,NA,Dan Lewis,Medium
10361,20,60.54,4,17-Dec-04,1210.8,Shipped,Planes,91,S700_1691,Souveniers And Things Co.,+61 2 9495 8555,"Monitor Money Building, 815 Pacific Hwy",Chatswood,NSW,2067,Australia,APAC,Adrian Huxley,Small
10375,37,81.87,6,3-Feb-05,3029.19,Shipped,Planes,91,S700_1691,La Rochelle Gifts,40.67.8555,"67, rue des Cinquante Otages",Nantes,Not Applicable,44000,France,EMEA,Janine Labrune,Medium
10388,46,100,2,3-Mar-05,10066.6,Shipped,Planes,91,S700_1691,FunGiftIdeas.com,5085552555,1785 First Street,New Bedford,MA,50553,USA,NA,Violeta Benitez,Large
10398,47,87.69,6,30-Mar-05,4121.43,Shipped,Planes,91,S700_1691,Reims Collectables,26.47.1555,59 rue de l'Abbaye,Reims,Not Applicable,51100,France,EMEA,Paul Henriot,Medium
10401,11,100,8,3-Apr-05,1135.31,On Hold,Planes,91,S700_1691,Tekni Collectables Inc.,2015559350,7476 Moss Rd.,Newark,NJ,94019,USA,NA,William Brown,Small
10416,23,91.34,9,10-May-05,2100.82,Shipped,Planes,91,S700_1691,L'ordine Souveniers,0522-556555,Strada Provinciale 124,Reggio Emilia,Not Applicable,42100,Italy,EMEA,Maurizio Moroni,Small
10105,29,70.15,12,11-Feb-03,2034.35,Shipped,Ships,86,S700_1938,Danish Wholesale Imports,31 12 3555,Vinb'ltet 34,Kobenhavn,Not Applicable,1734,Denmark,EMEA,Jytte Petersen,Small
10117,38,79.68,6,16-Apr-03,3027.84,Shipped,Ships,86,S700_1938,"Dragon Souveniers, Ltd.",+65 221 7555,"Bronz Sok., Bronz Apt. 3/6 Tesvikiye",Singapore,Not Applicable,79903,Singapore,Japan,Eric Natividad,Medium
10128,32,97,3,6-Jun-03,3104,Shipped,Ships,86,S700_1938,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",Madrid,Not Applicable,28034,Spain,EMEA,Diego Freyre,Medium
